笼火	long2 huo3
笼灯	long2 deng1
笼炉	long2 lu2
笼烛	long2 zhu2
笼照	long2 zhao4
笼狎	long2 xia2
笼盖	long2 gai4
笼着手	long2 zhuo2 shou3
笼禽	long2 qin2
笼禽槛兽	long2 qin2 kan3 shou4
笼竹	long2 zhu2
笼笯	long2 nu2
笼笼	long2 long2
笼笼统统	long2 long5 tong3 tong5
笼箧	long2 qie4
笼箨	long2 tuo4
笼篰	long2 bu4
笼籞	long2 yu4
笼絷	long2 zhi2
笼纱	long2 sha1
笼绊	long2 ban4
笼络	long3 luo4
笼络人心	long3 luo4 ren2 xin1
笼统	long2 tong3
笼统地喊	long2 tong3 de5 han3
笼统地讲	long2 tong3 de5 jiang3
笼统地说	long2 tong3 de5 shuo1
笼统性	long2 tong3 xing4
笼罗	long2 luo2
笼罩	long3 zhao4
笼罩着	long3 zhao4 zhe5
笼而统之	long2 er2 tong3 zhi1
笼聚	long2 ju4
笼肉	long2 rou4
笼脱	long2 tuo1
笼致	long2 zhi4
笼臿	long2 cha1
笼莺	long2 ying1
笼落	long2 luo4
笼葱	long2 cong1
笼葱竹	long2 cong1 zhu2
笼蒙	long2 meng2
笼藩	long2 fan1
笼街	long2 jie1
笼街喝道	long2 jie1 he4 dao4
笼袖	long2 xiu4
笼裙	long2 qun2
笼豢	long2 huan4
笼里抓鸡	long2 li3 zhua1 ji1
笼钩	long2 gou1
笼铜	long2 tong2
笼门	long2 men2
笼阿	long2 a1
笼鞋	long2 xie2
笼鞭	long2 bian1
笼鞵	long2 xie2
笼饼	long2 bing3
笼驯	long2 xun4
笼驾	long2 jia4
笼鸟	long2 niao3
笼鸟槛猿	long2 niao3 jian4 yuan2
笼鸟池鱼	long2 niao3 chi2 yu2
笼鹅	long2 e2
笼鹅家世	long2 e2 jia1 shi4
笽	min3
笾	bian1
笾祭	bian1 ji4
笾笋	bian1 sun3
笾簋	bian1 gui3
笾豆	bian1 dou4
笾铏	bian1 xing2
笿	luo4
筀竹	gui4 zhu2
筁	qu1
筂	chi2
筃	yin1
筄	yao4
筅	xian3
筅帚	xian3 zhou3
筅箒	xian3 zhou3
筆	bi3
筇	qiong2
筇杖	qiong2 zhang4
筇枝	qiong2 zhi1
筇竹	qiong2 zhu2
筇竹杖	qiong2 zhu2 zhang4
筈	kuo4
等	deng3
等一下	deng3 yi2 xia4
等一下儿	deng3 yi2 xia4 er2
等一会	deng3 yi2 hui4
等一会儿	deng3 yi2 hui4 er5
等一大车	deng3 yi1 da4 che1
等一等	deng3 yi4 deng3
等不及	deng3 bu4 ji2
等为	deng3 wei2
等之	deng3 zhi1
等事	deng3 shi4
等于	deng3 yu2
等于号	deng3 yu2 hao4
等于零	deng3 yu2 ling2
等亲	deng3 qin1
等人	deng3 ren2
等仵	deng3 wu3
等价	deng3 jia4
等价交换	deng3 jia4 jiao1 huan4
等价关系	deng3 jia4 guan1 xi4
等价物	deng3 jia4 wu4
等价连城	deng3 jia4 lian2 cheng2
等份	deng3 fen4
等会儿	deng3 hui4 er5
等伦	deng3 lun2
等伴	deng3 ban4
等位	deng3 wei4
等位基因	deng3 wei4 ji1 yin1
等住回	deng3 zhu4 hui2
等体积线	deng2 ti3 ji1 xian4
等你你	deng3 ni3 ni3
等你拿	deng3 ni3 na2
等你来了	deng2 ni3 lai2 le5
等侪	deng3 chai2
等俦	deng3 chou2
等候	deng3 hou4
等候多时	deng3 hou4 duo1 shi2
等值	deng3 zhi2
等值复本	deng3 zhi2 fu4 ben3
等值线	deng3 zhi2 xian4
等值线图	deng3 zhi2 xian4 tu2
等倾条纹	deng3 qing1 tiao2 wen2
等偏角	deng3 pian1 jiao3
等分	deng3 fen1
等分比	deng3 fen1 bi3
等分线	deng3 fen1 xian4
等分部分	deng3 fen1 bu4 fen5
等列	deng3 lie4
等则	deng3 ze2
等别	deng3 bie2
等到	deng3 dao4
等刷	deng3 shua1
等加速度	deng3 jia1 su4 du4
等加速运动	deng3 jia1 su4 yun4 dong4
等务	deng3 wu4
等势线	deng3 shi4 xian4
等势面	deng3 shi4 mian4
等化	deng3 hua4
等化器	deng3 hua4 qi4
等压	deng3 ya1
等压线	deng3 ya1 xian4
等压过程	deng3 ya1 guo4 cheng2
等压面	deng3 ya1 mian4
等厚条纹	deng3 hou4 tiao2 wen2
等变压线	deng3 bian4 ya1 xian4
等叙	deng3 xu4
等号	deng3 hao4
等同	deng3 tong2
等同于	deng3 tong2 yu2
等同周期	deng3 tong2 zhou1 qi1
等同性	deng3 tong2 xing4
等周	deng3 zhou1
等周不等式	deng3 zhou1 bu4 deng3 shi4
等周问题	deng3 zhou1 wen4 ti2
等品	deng2 pin3
等因	deng3 yin1
等因奉此	deng3 yin1 feng4 ci3
等地	deng3 di4
等地方	deng3 di4 fang1
等地温线	deng3 di4 wen1 xian4
等地相继	deng3 di4 xiang1 ji4
等地租	deng3 di4 zu1
等地部分地区	deng3 di4 bu4 fen4 di4 qu1
等外	deng3 wai4
等外品	deng3 wai4 pin3
等头	deng3 tou2
等头空	deng3 tou2 kong1
等夷	deng3 yi2
等夷之心	deng3 yi2 zhi1 xin1
等夷之志	deng3 yi2 zhi1 zhi4
等契	deng3 qi4
等奖品	deng3 jiang2 pin3
等奖项	deng2 jiang3 xiang4
等好	deng2 hao3
等威	deng3 wei1
等子	deng3 zi5
等守	deng3 shou3
等宜	deng3 yi2
等差	deng3 cha1
等差数列	deng3 cha1 shu4 lie4
等差级数	deng3 cha1 ji2 shu4
等幅面	deng3 fu2 mian4
等平	deng3 ping2
等异	deng3 yi4
等式	deng3 shi4
等式逻辑	deng3 shi4 luo2 ji5
等当	deng3 dang1
等待	deng3 dai4
等待时间	deng3 dai4 shi2 jian1
等得	deng3 de5
等志	deng3 zhi4
等忽儿	deng3 hu1 er2
等情	deng3 qing2
等情据此	deng3 qing2 ju4 ci3
等惠	deng3 hui4
等慈	deng3 ci2
等效	deng3 xiao4
等效于	deng3 xiao4 yu2
等效值	deng3 xiao4 zhi2
等效力系	deng3 xiao4 li4 xi4
等效电路	deng3 xiao4 dian4 lu4
等效百万吨当量	deng3 xiao4 bai3 wan4 dun1 dang1 liang4
等效网络	deng3 xiao4 wang3 luo4
等数	deng3 shu4
等方性	deng3 fang1 xing4
等无间缘	deng3 wu2 jian4 yuan2
等日	deng3 ri4
等时	deng3 shi2
等时摆	deng3 shi2 bai3
等时线	deng3 shi2 xian4
等是	deng3 shi4
等曹	deng3 cao2
等望	deng3 wang4
等期	deng3 qi1
等杀	deng3 sha1
等杖	deng3 zhang4
等极	deng3 ji2
等样	deng3 yang4
等次	deng3 ci4
等歇	deng3 xie1
等殊	deng3 shu1
等比	deng3 bi3
等比数列	deng2 bi3 shu4 lie4
等比级数	deng2 bi3 ji2 shu4
等流	deng3 liu2
等深线	deng3 shen1 xian4
等温	deng3 wen1
等温线	deng3 wen1 xian4
等温过程	deng3 wen1 guo4 cheng2
等温退火	deng3 wen1 tui4 huo3
等焓过程	deng3 han2 guo4 cheng2
等熵线	deng3 shang1 xian4
等由	deng3 you2
等电子序	deng3 dian4 zi5 xu4
等电点	deng3 dian4 dian3
等盘儿	deng3 pan2 er2
等相面	deng3 xiang4 mian4
等着瞧	deng3 zhe5 qiao2
等礼相亢	deng2 li3 xiang1 kang4
等离子	deng3 li2 zi3
等离子体	deng3 li2 zi3 ti3
等离子态	deng3 li2 zi5 tai4
等科	deng3 ke1
等秤	deng3 cheng4
等积形	deng3 ji1 xing2
等积投影	deng3 ji1 tou2 ying3
等竞	deng3 jing4
等第	deng3 di4
等等	deng2 deng3
等等等等	deng2 deng3 deng2 deng3
等籍	deng3 ji2
等米下锅	deng3 mi3 xia4 guo1
等类	deng3 lei4
等级	deng3 ji2
等级分	deng3 ji2 fen1
等级分类	deng3 ji2 fen1 lei4
等级制	deng3 ji2 zhi4
等级制度	deng3 ji2 zhi4 du4
等级扩散	deng3 ji2 kuo4 san4
等级森严	deng3 ji2 sen1 yan2
等级法	deng3 ji2 fa3
等级观	deng3 ji2 guan1
等级证书	deng3 ji2 zheng4 shu1
等级赛	deng3 ji2 sai4
等给	deng2 gei3
等置	deng3 zhi4
等而上之	deng3 er2 shang4 zhi1
等而下之	deng3 er2 xia4 zhi1
等耐	deng3 nai4
等能光谱	deng3 neng2 guang1 pu3
等腰	deng3 yao1
等腰三角	deng3 yao1 san1 jiao3
等腰三角形	deng3 yao1 san1 jiao3 xing2
等腰梯形	deng3 yao1 ti1 xing2
等臂天平	deng3 bi4 tian1 ping2
等衰	deng3 shuai1
等视	deng3 shi4
等角投影	deng2 jiao3 tou2 ying3
等角线	deng2 jiao3 xian4
等赋	deng3 fu4
等距	deng3 ju4
等距原则	deng3 ju4 yuan2 ze2
等距变量	deng3 ju4 bian4 liang4
等距同构	deng3 ju4 tong2 gou4
等距投影	deng3 ju4 tou2 ying3
等距离	deng3 ju4 li2
等身	deng3 shen1
等身书	deng3 shen1 shu1
等身图	deng3 shen1 tu2
等身着作	deng3 shen1 zhe5 zuo4
等身著作	deng3 shen1 zhu4 zuo4
等身金	deng3 shen1 jin1
等身齐	deng3 shen1 qi2
等轴晶系	deng3 zhou2 jing1 xi4
等辈	deng3 bei4
等边三角	deng3 bian1 san1 jiao3
等边三角形	deng3 bian1 san1 jiao3 xing2
等过	deng3 guo4
等迹	deng3 ji4
等速	deng3 su4
等速电泳	deng3 su4 dian4 yong3
等速运动	deng3 su4 yun4 dong4
等道	deng3 dao4
等郎媳	deng3 lang2 xi2
等量	deng3 liang4
等量级	deng3 liang4 ji2
等量置换	deng3 liang4 zhi4 huan4
等量齐观	deng3 liang4 qi2 guan1
等长	deng2 chang2
等长杖	deng3 chang2 zhang4
等闲	deng3 xian2
等闲之辈	deng3 xian2 zhi1 bei4
等闲人家	deng3 xian2 ren2 jia1
等闲置之	deng3 xian2 zhi4 zhi1
等闲视之	deng3 xian2 shi4 zhi1
等闲间	deng3 xian2 jian1
等阵	deng3 zhen4
等陀	deng3 tuo2
等雨线	deng3 yu3 xian4
等雨量线	deng2 yu3 liang4 xian4
等音线	deng3 yin1 xian4
等额	deng3 e2
等额比基金	deng3 e2 bi3 ji1 jin1
等额选举	deng3 e2 xuan3 ju3
等高曲线	deng3 gao1 qu1 xian4
等高种植	deng3 gao1 zhong4 zhi2
等高线	deng3 gao1 xian4
等高线图	deng3 gao1 xian4 tu2
等齐	deng3 qi2
筊	jiao3
筊杯	jiao3 bei1
筋	jin1
筋丝	jin1 si1
筋书	jin1 shu1
筋兜	jin1 dou1
筋力	jin1 li4
筋头	jin1 tou2
筋干	jin1 gan4
筋度	jin1 du4
筋急	jin1 ji2
筋挛	jin1 luan2
筋斗	jin1 dou3
筋斗云	jin1 dou3 yun2
筋条	jin1 tiao2
筋根	jin1 gen1
筋液	jin1 ye4
筋疲力倦	jin1 pi2 li4 juan4
筋疲力尽	jin1 pi2 li4 jin4
筋疲力敝	jin1 pi2 li4 bi4
筋疲力竭	jin1 pi2 li4 jie2
筋痿	jin1 wei3
筋皮	jin1 pi2
筋皮力竭	jin1 pi2 li4 jie2
筋竹	jin1 zhu2
筋竿	jin1 gan1
筋簳	jin1 gan3
筋纽	jin1 niu3
筋络	jin1 luo4
筋绝	jin1 jue2
筋缕	jin1 lv3
筋缩	jin1 suo1
筋肉	jin1 rou4
筋脉	jin1 mai4
筋腱	jin1 jian4
筋膂	jin1 lv3
筋膜	jin1 mo2
筋节	jin1 jie2
筋血	jin1 xue4
筋角	jin1 jiao3
筋豆	jin1 dou4
筋退	jin1 tui4
筋道	jin1 dao4
筋革	jin1 ge2
筋马	jin1 ma3
筋驽	jin1 nu2
筋骨	jin1 gu3
筋骨人	jin1 gu3 ren2
筋骨草	jin1 gu3 cao3
筋骸	jin1 hai2
筋骼	jin1 ge2
筋髓	jin1 sui3
筌	quan2
筌句	quan2 ju4
筌意	quan2 yi4
筌拾	quan2 shi2
筌相	quan2 xiang1
筌箵	quan2 xing1
筌绪	quan2 xu4
筌罤	quan2 ti2
筌象	quan2 xiang4
筌蹄	quan2 ti2
筌蹏	quan2 ti2
筌蹏一悟	quan2 ti2 yi1 wu4
筌鱼	quan2 yu2
筎	ru2
筏	fa2
筏基	fa2 ji1
筏头	fa2 tou2
筏子	fa2 zi5
筏工	fa2 gong1
筏渡	fa2 du4
筏运	fa2 yun4
筐	kuang1
筐举	kuang1 ju3
筐人	kuang1 ren2
筐头子	kuang1 tou2 zi5
筐子	kuang1 zi5
筐币	kuang1 bi4
筐床	kuang1 chuang2
筐当	kuang1 dang1
筐柳	kuang1 liu3
筐椟	kuang1 du2
筐笼	kuang1 long2
筐筥	kuang1 ju3
筐箧	kuang1 qie4
筐箧中物	kuang1 qie4 zhong1 wu4
筐箩	kuang1 luo2
筐篓	kuang1 lou3
筐篚	kuang1 fei3
筐簏	kuang1 lu4
筐缘	kuang1 yuan2
筐贡	kuang1 gong4
筑	zhu4
筑作	zhu4 zuo4
筑台	zhu4 tai2
筑台募士	zhu4 tai2 mu4 shi4
筑场	zhu4 chang3
筑坛	zhu4 tan2
筑坛拜将	zhu4 tan2 bai4 jiang4
筑坝	zhu4 ba4
筑垒	zhu4 lei3
筑埋	zhu4 mai2
筑城	zhu4 cheng2
筑城壁	zhu4 cheng2 bi4
筑城曲	zhu4 cheng2 qu3
筑城睢阳曲	zhu4 cheng2 sui1 yang2 qu3
筑基	zhu4 ji1
筑堙	zhu4 yin1
筑堡	zhu4 bao3
筑堤	zhu4 di1
筑墙	zhu4 qiang2
筑墼	zhu4 ji1
筑壁	zhu4 bi4
筑娌	zhu4 li3
筑室	zhu4 shi4
筑室反耕	zhu4 shi4 fan3 geng1
筑室道谋	zhu4 shi4 dao4 mou2
筑宾	zhu4 bin1
筑屋	zhu4 wu1
筑岩钓渭	zhu4 yan2 diao4 wei4
筑巢	zhu4 chao2
筑巢引凤	zhu4 chao2 yin3 feng4
筑底	zhu4 di3
筑底巷	zhu4 di3 xiang4
筑建	zhu4 jian4
筑成	zhu4 cheng2
筑捺	zhu4 na4
筑有	zhu4 you3
筑构	zhu4 gou4
筑栏	zhu4 lan2
筑桥	zhu4 qiao2
筑毬	zhu4 qiu2
筑水	zhu4 shui3
筑治	zhu4 zhi4
筑波	zhu4 bo1
筑波大学	zhu4 bo1 da4 xue2
筑版	zhu4 ban3
筑盖	zhu4 gai4
筑础	zhu4 chu3
筑第	zhu4 di4
筑筑	zhu4 zhu4
筑臿	zhu4 cha1
筑舍道傍	zhu4 she4 dao4 bang4
筑营	zhu4 ying2
筑补	zhu4 bu3
筑观	zhu4 guan1
筑起	zhu4 qi3
筑路	zhu4 lu4
筑路工程	zhu4 lu4 gong1 cheng2
筑路队	zhu4 lu4 dui4
筑蹈	zhu4 dao3
筑造	zhu4 zao4
筑造学	zhu4 zao4 xue2
筑邸	zhu4 di3
筑金	zhu4 jin1
筑锸	zhu4 cha1
筑障	zhu4 zhang4
筑馆	zhu4 guan3
筑龙网	zhu4 long2 wang3
筒	tong3
筒中布	tong3 zhong1 bu4
筒井	tong2 jing3
筒仓	tong3 cang1
筒光	tong3 guang1
筒夹	tong3 jia1
筒子	tong3 zi5
筒子斤斗	tong2 zi3 jin1 dou3
筒子楼	tong3 zi5 lou2
筒子河	tong3 zi5 he2
筒子皮	tong3 zi5 pi2
筒子米糕	tong3 zi5 mi3 gao1
筒子院	tong3 zi5 yuan4
筒布	tong3 bu4
筒式	tong3 shi4
筒拱	tong2 gong3
筒桂	tong3 gui4
筒洒	tong3 sa3
筒灯	tong3 deng1
筒炙	tong3 zhi4
筒状	tong3 zhuang4
筒状花	tong3 zhuang4 hua1
筒环	tong3 huan2
筒瓦	tong2 wa3
筒竹	tong3 zhu2
筒竹布	tong3 zhu2 bu4
筒管	tong3 guan3
筒箭	tong3 jian4
筒箭毒	tong3 jian4 du2
筒簟	tong3 dian4
筒米	tong3 mi3
筒糉	tong3 zong4
筒袖铠	tong3 xiu4 kai3
筒裙	tong3 qun2
筒裤	tong3 ku4
筒车	tong3 che1
筒轮	tong3 lun2
筒钓	tong3 diao4
筒阀	tong3 fa2
筒饭	tong3 fan4
筒鼓	tong3 gu3
筓	ji1
答	da2
答不也	da2 bu4 ye3
答不答应	da1 bu4 da1 ying5
答允	da1 yun3
答出	da2 chu1
答出来	da2 chu1 lai5
答剌	da2 la4
答剌不花	da2 la4 bu4 hua1
答剌孙	da2 la4 sun1
答剌棱登	da2 la4 leng1 deng1
答剌罕	da2 la4 han3
答剌花赤	da2 la4 hua1 chi4
答剌苏	da2 la4 su1
答卷	da2 juan4
答司马谏议书	da2 si1 ma3 jian4 yi4 shu1
答和	da2 he4
答嘴	da1 zui3
答塞	da2 sai1
答声	da2 sheng1
答复	da2 fu4
答好	da2 hao3
答孩	da2 hai2
答对	da2 dui4
答山	da2 shan1
答岔儿	da2 cha4 er5
答带	da2 dai4
答席	da2 xi2
答应	da1 ying5
答应下来	da1 ying5 xia4 lai5
答录机	da2 lu4 ji1
答扬	da2 yang2
答扰	da2 rao3
答抗	da2 kang4
答报	da2 bao4
答拜	da2 bai4
答揖	da2 yi1
答效	da2 xiao4
答救	da2 jiu4
答教	da2 jiao4
答数	da2 shu4
答施	da2 shi1
答来答去	da2 lai2 da2 qu5
答案	da2 an4
答款	da2 kuan3
答理	da1 li3
答疑	da2 yi2
答疑热线	da2 yi2 re4 xian4
答白	da2 bai2
答碴	da1 cha2
答礼	da2 li3
答答	da1 da1
答答战	da1 da1 zhan4
答策	da2 ce4
答纳珠	da2 na4 zhu1
答腊	da2 la4
答腊鼓	da2 la4 gu3
答腔	da1 qiang1
答茬	da1 cha2
答茬儿	da2 cha2 er5
答蕃书	da2 fan1 shu1
答表	da2 biao3
答覆	da2 fu4
答言	da2 yan2
答讪	da1 shan4
答记	da2 ji4
答记者问	da2 ji4 zhe3 wen4
答访	da2 fang3
答词	da2 ci2
答诏	da2 zhao4
答话	da2 hua4
答话机	da2 hua4 ji1
答语	da2 yu3
答谒	da2 ye4
答谢	da2 xie4
答谢会	da2 xie4 hui4
答谢宴会	da2 xie4 yan4 hui4
答谢词	da2 xie4 ci2
答谢辞	da2 xie4 ci2
答贶	da2 kuang4
答贺	da2 he4
答赋	da2 fu4
答赛	da2 sai4
答辞	da2 ci2
答辩	da2 bian4
答辩书	da2 bian4 shu1
答辩会	da2 bian4 hui4
答辩期	da2 bian4 qi1
答辩状	da2 bian4 zhuang4
答辩考试	da2 bian4 kao3 shi4
答道	da2 dao4
答错	da2 cuo4
答问	da2 wen4
答问如流	da2 wen4 ru2 liu2
答难	da2 nan2
答非所问	da2 fei1 suo3 wen4
答题	da2 ti2
答题卡	da2 ti2 ka3
答飒	da2 sa4
答鼓	da2 gu3
筕	hang2
筕筜	hang2 dang1
筕篖	hang2 tang2
策	ce4
策世	ce4 shi4
策书	ce4 shu1
策事	ce4 shi4
策使	ce4 shi3
策免	ce4 mian3
策划	ce4 hua4
策划书	ce4 hua4 shu1
策划人	ce4 hua4 ren2
策划人员	ce4 hua4 ren2 yuan2
策划师	ce4 hua4 shi1
策划案	ce4 hua4 an4
策划者	ce4 hua4 zhe3
策划部	ce4 hua4 bu4
策力	ce4 li4
策功	ce4 gong1
策动	ce4 dong4
策动者	ce4 dong4 zhe3
策励	ce4 li4
策勉	ce4 mian3
策勋	ce4 xun1
策勒	ce4 lei1
策勒县	ce4 le4 xian4
策厉	ce4 li4
策反	ce4 fan3
策发	ce4 fa1
策名	ce4 ming2
策名委质	ce4 ming2 wei3 zhi4
策名就列	ce4 ming2 jiu4 lie4
策告	ce4 gao4
策命	ce4 ming4
策士	ce4 shi4
策套	ce4 tao4
策子	ce4 zi5
策学	ce4 xue2
策官	ce4 guan1
策对	ce4 dui4
策展	ce4 zhan3
策展人	ce4 zhan3 ren2
策布勒	ce4 bu4 le4
策帽儿	ce4 mao4 er2
策序	ce4 xu4
策应	ce4 ying4
策府	ce4 fu3
策度	ce4 duo2
策彗	ce4 hui4
策得	ce4 de5
策戒	ce4 jie4
策拜	ce4 bai4
策括	ce4 kuo4
策援	ce4 yuan2
策效	ce4 xiao4
策数	ce4 shu4
策文	ce4 wen2
策无遗算	ce4 wu2 yi2 suan4
策望	ce4 wang4
策杖	ce4 zhang4
策檄	ce4 xi2
策源地	ce4 yuan2 di4
策牍	ce4 du2
策画	ce4 hua4
策略	ce4 lve4
策略信息	ce4 lve4 xin4 xi1
策略决策	ce4 lve4 jue2 ce4
策略地	ce4 lve4 di4
策略师	ce4 lve4 shi1
策略性	ce4 lve4 xing4
策略服务器	ce4 lve4 fu2 wu4 qi4
策略管理	ce4 lve4 guan2 li3
策畧	ce4 lve4
策目	ce4 mu4
策祝	ce4 zhu4
策立	ce4 li4
策第	ce4 di4
策策	ce4 ce4
策筮	ce4 shi4
策筹	ce4 chou2
策简	ce4 jian3
策籍	ce4 ji2
策绥	ce4 sui2
策罢	ce4 ba4
策虑	ce4 lv4
策论	ce4 lun4
策试	ce4 shi4
策谋	ce4 mou2
策贼	ce4 zei2
策赠	ce4 zeng4
策足	ce4 zu2
策踵	ce4 zhong3
策蹇	ce4 jian3
策蹇驴	ce4 jian3 lv2
策辔	ce4 pei4
策进	ce4 jin4
策选	ce4 xuan3
策錣	ce4 zhui4
策问	ce4 wen4
策顽磨钝	ce4 wan2 mo2 dun4
策题	ce4 ti2
策马	ce4 ma3
策马前进	ce4 ma3 qian2 jin4
策马扬鞭	ce4 ma3 yang2 bian1
策马飞舆	ce4 ma3 fei1 yu2
策驭	ce4 yu4
策驽砺钝	ce4 nu2 li4 dun4
策高足	ce4 gao1 zu2
策高驾	ce4 gao1 jia4
筗	zhong4
筘	kou4
筙	lai2
筚	bi4
筚窦	bi4 dou4
筚篥	bi4 li4
筚簬篮缕	bi4 lu4 lan2 lv3
筚路	bi4 lu4
筚路蓝缕	bi4 lu4 lan2 lv3
筚路蓝褛	bi4 lu4 lan2 lv3
筚路褴褛	bi4 lu4 lan2 lv3
筚辂	bi4 lu4
筚门	bi4 men2
筚门圭窦	bi4 men2 gui1 dou4
筚门圭窬	bi4 men2 gui1 yu2
筚门闺窦	bi4 men2 gui1 dou4
筚门闺窬	bi4 men2 gui1 yu2
筛	shai1
筛下	shai1 xia4
筛余	shai1 yu2
筛分	shai1 fen1
筛分析法	shai1 fen1 xi1 fa3
筛号	shai1 hao4
筛子	shai1 zi5
筛子喂驴	shai1 zi5 wei4 lv2
筛孔	shai1 kong3
筛寒洒白	shai1 han2 sa3 bai2
筛帘	shai1 lian2
筛扬	shai1 yang2
筛撒	shai1 sa1
筛春	shai1 chun1
筛板	shai1 ban3
筛析	shai1 xi1
筛查	shai1 cha2
筛检	shai1 jian3
筛汰	shai1 tai4
筛法	shai1 fa3
筛洗	shai1 xi3
筛渣	shai1 zha1
筛滤	shai1 lv4
筛状	shai1 zhuang4
筛状板	shai1 zhuang4 ban3
筛理	shai1 li3
筛瓦	shai1 wa3
筛眼	shai1 yan3
筛管	shai1 guan3
筛箩	shai1 luo2
筛粉机	shai1 fen3 ji1
筛糠	shai1 kang1
筛网	shai1 wang3
筛网厂	shai1 wang3 chang3
筛罗	shai1 luo2
筛落	shai1 luo4
筛选	shai1 xuan3
筛选制度	shai1 xuan3 zhi4 du4
筛选机	shai1 xuan3 ji1
筛酒	shai1 jiu3
筛金	shai1 jin1
筛锣	shai1 luo2
筛锣掌号	shai1 luo2 zhang3 hao4
筛锣擂鼓	shai1 luo2 lei2 gu3
筛除	shai1 chu2
筛面倾角	shai1 mian4 qing1 jiao3
筛骨	shai1 gu3
筜	dang1
筜篁	dang1 huang2
筝	zheng1
筝人	zheng1 ren2
筝妓	zheng1 ji4
筝柱	zheng1 zhu4
筝语	zheng1 yu3
筝阮	zheng1 ruan3
筝雁	zheng1 yan4
筞	ce4
筞筞	ce4 ce4
筞蹇	ce4 jian3
筟	fu1
筠	yun2
筠垫格	yun2 dian4 ge2
筠帘	yun2 lian2
筠席	yun2 xi2
筠床	yun2 chuang2
筠庵	yun2 an1
筠廊	yun2 lang2
筠心	yun2 xin1
筠斑	yun2 ban1
筠梢格	yun2 shao1 ge2
筠梯	yun2 ti1
筠溪	yun2 xi1
筠炉	yun2 lu2
筠窓	yun2 chuang1
筠竹	yun2 zhu2
筠笼	yun2 long2
筠筒	yun2 tong3
筠筩	yun2 tong2
筠管	yun2 guan3
筠箭	yun2 jian4
筠篁	yun2 huang2
筠篚	yun2 fei3
筠篮	yun2 lan2
筠簟	yun2 dian4
筠粉	yun2 fen3
筠纸扇	yun2 zhi3 shan4
筠连	yun2 lian2
筠连县	yun2 lian2 xian4
筠风	yun2 feng1
筡	tu2
筢	pa2
筢子	pa2 zi5
筣	li2
筣笓	li2 bi4
筤筅	lang2 xian3
筦	guan3
筨	han2
筩	tong3
筩中	tong3 zhong1
筩洒	tong2 sa3
筩瓦	tong2 wa3
筩褹	tong2 yi4
筩酒	tong2 jiu3
筪	xia2
筫	zhi4
筬	cheng2
筮	shi4
筮人	shi4 ren2
筮仕	shi4 shi4
筮决	shi4 jue2
筮卜	shi4 bu3
筮卦	shi4 gua4
筮史	shi4 shi3
筮嘉	shi4 jia1
筮地	shi4 di4
筮宅	shi4 zhai2
筮席	shi4 xi2
筮择	shi4 ze2
筮日	shi4 ri4
筮氏	shi4 shi4
筮盍	shi4 he2
筮短龟长	shi4 duan3 gui1 chang2
筮筭	shi4 suan4
筮营	shi4 ying2
筮问	shi4 wen4
筮验	shi4 yan4
筮龟	shi4 gui1
筰	zuo2
筰桥	zuo2 qiao2
筰竹	zuo2 zhu2
筰马	zuo2 ma3
筱	xiao3
筱屋	xiao3 wu1
筱篱	xiao3 li2
筱簜	xiao3 dang4
筱簵之箭	xiao3 lu4 zhi1 jian4
筱骖	xiao3 can1
筲	shao1
筲子	shao1 zi5
筲斗	shao1 dou4
筲桶	shao1 tong3
筲箍	shao1 gu1
筲箕	shao1 ji1
筲箩	shao1 luo2
筲袋	shao1 dai4
筳	ting2
筳卜	ting2 bu3
筳篅	ting2 chuan2
筳篿	ting2 tuan2
筴	ce4
筵	yan2
筵上	yan2 shang4
筵九	yan2 jiu3
筵会	yan2 hui4
筵几	yan2 ji3
筵宴	yan2 yan4
筵席	yan2 xi2
筵席捐	yan2 xi2 juan1
筵床	yan2 chuang2
筵燕	yan2 yan4
筵笫	yan2 zi3
筵羞	yan2 xiu1
筵肆	yan2 si4
筵阑	yan2 lan2
筶	gao4
筷	kuai4
筷子	kuai4 zi5
筷子巷	kuai4 zi5 xiang4
筷子腿	kuai4 zi5 tui3
筷子舞	kuai4 zi5 wu3
筷子芥	kuai4 zi5 jie4
筷盒	kuai4 he2
筷笼子	kuai4 long2 zi5
筷筒	kuai4 tong3
筷箧	kuai4 qie4
筹	chou2
筹借	chou2 jie4
筹儿	chou2 er2
筹兵	chou2 bing1
筹决	chou2 jue2
筹出	chou2 chu1
筹划	chou2 hua4
筹到	chou2 dao4
筹办	chou2 ban4
筹办处	chou2 ban4 chu4
筹募	chou2 mu4
筹募到	chou2 mu4 dao4
筹历	chou2 li4
筹厝	chou2 cuo4
筹商	chou2 shang1
筹回	chou2 hui2
筹国	chou2 guo2
筹垫	chou2 dian4
筹备	chou2 bei4
筹备会	chou2 bei4 hui4
筹备会议	chou2 bei4 hui4 yi4
筹备处	chou2 bei4 chu4
筹备工作	chou2 bei4 gong1 zuo4
筹备文	chou2 bei4 wen2
筹备组	chou2 bei4 zu3
筹委	chou2 wei3
筹委会	chou2 wei3 hui4
筹子	chou2 zi5
筹安会	chou2 an1 hui4
筹室	chou2 shi4
筹局	chou2 ju2
筹帷	chou2 wei2
筹幄	chou2 wo4
筹干	chou2 gan4
筹度	chou2 du4
筹建	chou2 jian4
筹建处	chou2 jian4 chu4
筹思	chou2 si1
